temp,c
5.325,1.16477
5.323,2.1721
5.318,2.26732
5.308,1.9396
5.307,1.16198
5.306,1.72777
5.304,1.15146
5.3,-0.255834
5.299,0.52844
5.299,2.04219
5.296,1.54051
5.295,0.783939
5.294,2.16889
5.292,-0.155757
5.292,1.90548
5.291,2.20188
5.288,1.7315
5.286,2.08755
5.285,-0.322013
5.284,-0.267447
5.282,0.609077
5.281,-0.132718
5.281,1.80736
5.28,1.55765
5.279,-0.267719
5.276,1.88197
5.275,1.61731
5.271,1.52248
5.27,-0.252311
5.269,2.15635
5.266,2.10496
5.266,2.18094
5.266,2.25869
5.266,2.26888
5.263,0.772655
5.261,0.0760868
5.26,1.59519
5.259,1.49485
5.257,1.15543
5.257,1.72821
5.257,2.05885
5.256,2.35873
5.254,2.15857
5.253,1.00072
5.252,2.24314
5.251,-0.0442894
5.249,1.55391
5.248,0.698667
5.248,1.8524
5.247,-0.327901
5.247,2.0538
5.247,2.10057
5.246,-0.330448
5.245,0.225161
5.245,0.764794
5.244,2.10252
5.242,-0.243458
5.241,2.12015
5.232,-0.267651
5.227,0.483788
5.224,1.73462
5.217,-0.0561052
5.216,0.785427
5.215,-0.237232
5.215,0.448576
5.214,-0.267583
5.214,1.45312
5.214,2.18204
5.213,-0.265272
5.211,1.20603
5.208,0.455614
5.208,1.63822
5.208,2.07192
5.206,1.4145
5.206,2.09909
5.204,1.43131
5.203,2.04043
5.198,-0.256639
5.193,1.84003
5.19,1.79344
5.189,2.07148
5.187,1.59181
5.186,-0.359764
5.186,-0.286906
5.186,2.13828
5.182,-0.213554
5.181,-0.0348831
5.18,0.56708
5.179,-0.280936
5.178,0.711347
5.177,-0.265136
5.177,0.771883
5.176,0.234011
5.174,0.863477
5.174,1.01485
5.173,-0.262765
5.173,0.91401
5.172,2.00861
5.172,2.2827
5.168,1.34192
5.167,1.45734
5.166,-0.170106
5.165,1.41745
5.162,2.02304
5.158,-0.154131
5.157,1.92271
5.156,1.83836
5.154,-0.268211
5.152,0.23277
5.151,-0.004609
5.151,1.70409
5.151,2.10583
5.148,2.02075
5.147,1.72282
5.146,2.01524
5.144,1.90288
5.137,0.175203
5.137,0.410482
5.137,2.17139
5.137,2.20875
5.134,-0.244252
5.13,2.13491
5.129,2.11195
5.127,1.59631
5.124,-0.225339
5.123,-0.279122
5.122,1.94779
5.122,1.95652
5.121,0.775393
5.114,2.11642
5.108,-0.00869118
5.101,-0.237245
5.101,2.11337
5.093,1.58268
5.092,-0.335815
5.091,0.273517
5.09,-0.0248328
5.088,-0.248208
5.086,1.9205
5.086,2.18637
5.084,-0.339086
5.082,0.584263
5.081,-0.35502
5.08,-0.282364
5.074,2.26084
5.072,1.76118
5.071,1.49373
5.069,-0.0256421
5.069,1.29405
5.065,-0.244803
5.064,1.44295
5.064,1.70087
5.064,1.77777
5.063,0.338192
5.062,2.16811
5.061,0.959807
5.059,-0.248163
5.056,0.744103
5.055,-0.553728
5.055,0.946933
5.055,0.959882
5.055,1.61938
5.054,0.39783
5.054,1.45121
5.051,0.290361
5.048,0.068104
5.048,1.30111
5.048,2.10671
5.047,1.97944
5.043,2.08483
5.039,1.13027
5.037,1.82646
5.037,1.88295
5.035,-0.246818
5.032,0.37535
5.03,0.634924
5.03,1.65701
5.03,2.15596
5.028,1.42453
5.027,1.4135
5.026,0.504333
5.021,0.892942
5.018,1.1187
5.015,-0.184137
5.015,1.21476
5.012,1.69507
5.012,2.23052
5.009,2.19639
5.007,-0.161566
5.004,2.12497
5.002,-0.278914
5.002,1.57816
5.001,0.797131
5,2.18567
4.999,1.13575
4.998,1.44002
4.996,2.00797
4.995,1.90653
4.993,-0.324397
4.991,1.21761
4.99,-0.00490184
4.987,1.41672
4.984,0.884452
4.983,0.383365
4.982,-0.282789
4.982,1.62442
4.98,1.17352
4.975,-0.329716
4.975,0.980837
4.974,2.10305
4.971,0.692609
4.968,0.247462
4.967,1.15046
4.967,1.25887
4.966,2.07316
4.96,-0.264925
4.958,1.04089
4.957,1.23785
4.957,1.94637
4.956,1.3883
4.956,1.67751
4.951,-0.248415
4.949,1.77963
4.947,1.27332
4.944,0.979834
4.941,0.742531
4.941,2.10147
4.94,1.86372
4.939,1.67527
4.939,1.70504
4.936,2.02503
4.934,0.135958
4.933,-0.235065
4.931,0.483381
4.929,2.17376
4.928,-0.504945
4.927,1.41192
4.923,1.93288
4.921,-0.00152624
4.921,2.00923
4.919,0.569373
4.919,1.76935
4.917,2.10713
4.916,-0.263759
4.915,1.64453
4.913,0.972621
4.912,1.26569
4.909,-0.191464
4.908,1.99537
4.907,1.33118
4.906,1.36385
4.899,0.609226
4.899,1.2571
4.898,2.1033
4.892,1.50216
4.892,1.92085
4.892,2.20115
4.888,1.38946
4.887,-0.360374
4.887,0.25325
4.887,1.80631
4.884,1.28173
4.882,-0.335746
4.882,1.78255
4.881,1.45468
4.88,1.37367
4.88,2.01543
4.876,1.01071
4.871,0.5433
4.871,0.989687
4.87,1.96744
4.868,1.03163
4.866,2.14798
4.864,1.35911
4.857,1.01626
4.856,0.382779
4.855,2.20142
4.854,1.62072
4.853,1.40848
4.852,-0.359829
4.849,0.221047
4.848,2.17908
4.844,-0.248688
4.844,1.43282
4.843,-0.27917
4.842,2.04719
4.84,0.336938
4.84,1.0037
4.836,1.40544
4.836,2.20274
4.834,1.99492
4.834,2.13249
4.831,2.10163
4.831,2.1719
4.83,0.350423
4.83,2.15849
4.827,-0.0973817
4.827,2.21283
4.823,-0.282624
4.823,2.09905
4.821,1.9652
4.82,1.33139
4.82,1.63863
4.818,-0.446272
4.811,1.04318
4.81,1.54958
4.81,1.98472
4.805,1.62561
4.801,1.92291
4.799,0.920704
4.799,2.04206
4.799,2.07105
4.796,0.934624
4.792,-0.274799
4.792,0.805248
4.792,1.32692
4.792,1.38349
4.791,-0.273597
4.786,-0.272779
4.785,2.04175
4.782,-0.254473
4.777,-0.273324
4.774,-0.266004
4.764,0.769781
4.764,1.97102
4.762,1.5949
4.761,1.43262
4.761,1.81579
4.761,1.88618
4.759,0.122664
4.755,-0.271758
4.754,-0.25753
4.748,-0.285362
4.748,0.986497
4.748,2.14434
4.744,-0.269834
4.742,1.12835
4.741,2.04954
4.741,2.12135
4.74,-0.2594
4.738,1.49666
4.737,1.88331
4.736,2.09874
4.734,-0.282857
4.73,0.529339
4.728,-0.328117
4.727,-0.124598
4.727,1.80628
4.726,0.655397
4.724,-0.303693
4.722,0.979746
4.721,0.580916
4.721,1.71727
4.719,0.391249
4.719,2.14284
4.715,0.380088
4.714,-0.466447
4.713,1.55838
4.709,0.714493
4.708,1.59447
4.707,1.62081
4.707,2.02166
4.705,-0.275617
4.701,0.0394337
4.701,2.02293
4.7,0.469517
4.697,-0.263612
4.696,2.11239
4.695,2.01382
4.693,1.99164
4.69,1.95437
4.688,0.410375
4.688,1.9146
4.686,0.778911
4.684,0.357222
4.684,1.02008
4.684,1.91506
4.683,1.18811
4.683,1.55576
4.682,-0.239856
4.681,0.975758
4.68,2.0807
4.679,1.65781
4.675,1.34398
4.675,1.73815
4.67,-0.170554
4.669,-0.252721
4.668,-0.235562
4.667,-0.275549
4.667,0.437964
4.666,0.292779
4.664,1.94047
4.663,-0.254464
4.662,0.212748
4.661,-0.275549
4.661,0.149179
4.658,0.131461
4.655,-0.35813
4.655,-0.211816
4.649,1.21381
4.645,2.05298
4.641,1.59766
4.64,0.368986
4.639,-0.108545
4.636,-0.266271
4.634,-0.228755
4.629,1.55817
4.625,-0.228441
4.625,1.74694
4.623,1.35898
4.621,0.7445
4.62,1.92838
4.619,-0.239585
4.617,1.91384
4.616,1.89548
4.613,0.808149
4.613,2.02793
4.603,-0.201324
4.603,1.85982
4.602,-0.263832
4.598,-0.0494032
4.598,0.793062
4.597,-0.275617
4.596,1.71111
4.594,1.3798
4.592,0.349276
4.59,1.87846
4.59,1.98086
4.589,0.330892
4.589,0.48514
4.587,-0.0272649
4.585,1.7633
4.584,1.39421
4.584,1.71705
4.582,0.406885
4.581,-0.254532
4.579,0.465886
4.579,0.656513
4.578,1.60731
4.577,-0.254858
4.576,-0.0740736
4.576,1.34088
4.567,0.320418
4.567,1.79154
4.565,1.91975
4.564,0.300516
4.562,1.75536
4.56,-0.250108
4.559,1.71471
4.557,1.19085
4.556,1.84948
4.555,1.94979
4.55,1.81352
4.548,1.43156
4.542,2.02991
4.541,0.965354
4.541,1.63339
4.54,-0.373088
4.54,0.430673
4.538,1.84362
4.537,-0.266072
4.537,1.32118
4.537,1.35984
4.537,1.43169
4.537,2.10599
4.535,1.56217
4.534,-0.314852
4.529,-0.159767
4.529,1.51071
4.525,0.721855
4.524,1.14383
4.523,1.51328
4.519,1.68702
4.518,0.828793
4.516,1.44055
4.516,1.71818
4.51,-0.215967
4.51,1.51877
4.509,-0.00435122
4.509,1.55198
4.508,0.796211
4.505,-0.21023
4.503,0.693166
4.503,2.095
4.502,2.06645
4.5,0.877019
4.498,0.168158
4.497,0.0754347
4.494,1.7609
4.493,1.04812
4.493,1.88727
4.49,-0.248756
4.489,-0.247936
4.487,1.5632
4.486,-0.389343
4.486,0.00933007
4.484,0.0217534
4.482,-0.257511
4.482,1.2958
4.48,1.27758
4.479,1.18935
4.478,1.90997
4.477,1.54772
4.475,0.675473
4.474,1.45976
4.471,0.397813
4.469,-0.2576
4.469,-0.245566
4.468,1.53004
4.467,-0.231145
4.466,1.27771
4.465,2.00537
4.464,1.46076
4.463,-0.268549
4.461,1.40692
4.461,1.72161
4.458,0.808239
4.458,1.50804
4.454,1.55284
4.451,-0.0477564
4.447,-0.0440303
4.444,-0.148513
4.443,0.337303
4.44,0.43779
4.439,1.21074
4.434,1.69257
4.434,1.81219
4.431,0.0894601
4.43,-0.375544
4.43,1.4349
4.429,1.13312
4.428,1.56904
4.427,1.11399
4.427,1.40353
4.427,1.96828
4.425,1.50536
4.423,1.775
4.423,1.93504
4.418,1.93121
4.411,-0.233479
4.41,1.7721
4.409,1.50729
4.408,1.87694
4.408,1.9703
4.401,1.8106
4.4,0.331233
4.399,-0.251948
4.399,1.61139
4.399,1.8591
4.397,1.16642
4.394,-0.113673
4.393,1.95868
4.389,-0.00526068
4.389,0.472828
4.386,1.93848
4.38,1.08876
4.38,1.70441
4.379,-0.350282
4.378,-0.501309
4.377,1.73213
4.376,1.98271
4.375,-0.288187
4.372,1.97948
4.371,0.295936
4.371,1.77802
4.369,0.896892
4.366,0.80416
4.365,1.29348
4.362,1.54332
4.359,0.776881
4.359,1.86044
4.359,1.96447
4.356,-0.0943039
4.353,-0.0747485
4.353,1.54393
4.351,0.0999824
4.345,0.430878
4.342,-0.200725
4.341,0.874812
4.338,2.02855
4.337,1.24387
4.335,1.38317
4.334,0.168045
4.333,0.00946686
4.332,0.79615
4.332,1.54681
4.331,-0.256233
4.324,-0.338497
4.324,0.64886
4.322,0.254579
4.319,2.02617
4.317,-0.256313
4.315,-0.236471
4.315,1.82575
4.314,0.862086
4.313,1.28174
4.312,0.132629
4.311,-0.337202
4.311,1.97056
4.31,-0.250176
4.31,0.108918
4.309,1.06293
4.309,1.07988
4.308,2.00779
4.305,1.8125
4.302,0.987893
4.301,-0.273119
4.301,-0.257647
4.3,-0.253876
4.299,-0.422193
4.296,-0.375954
4.296,0.0199691
4.295,-0.257333
4.295,1.92207
4.294,0.0703781
4.294,1.92785
4.29,1.6293
4.289,1.87214
4.288,0.731076
4.286,1.67733
4.283,1.17073
4.281,0.15316
4.278,1.69179
4.276,-0.356158
4.275,0.0967121
4.275,0.875407
4.274,-0.224364
4.274,-0.207692
4.273,-0.439178
4.272,-0.2324
4.264,1.396
4.264,1.87667
4.263,1.50647
4.263,1.98357
4.261,0.0790157
4.261,1.24473
4.26,0.00874883
4.257,1.40734
4.254,1.60461
4.251,0.56111
4.251,1.29967
4.25,1.97417
4.247,1.35377
4.245,1.90853
4.237,0.932101
4.233,1.37686
4.231,1.30367
4.228,-0.185664
4.226,1.73599
4.222,-0.191549
4.221,-0.0595473
4.219,0.796732
4.219,0.863053
4.219,1.85599
4.217,0.190608
4.21,-0.106211
4.208,0.284193
4.203,1.70867
4.203,1.86215
4.201,-0.269548
4.2,0.84254
4.199,1.9069
4.196,1.65476
4.196,1.95067
4.192,0.36364
4.191,1.55698
4.191,1.62238
4.186,2.00667
4.185,1.22436
4.184,1.77349
4.183,1.67229
4.181,1.65686
4.178,0.992806
4.176,0.0287565
4.176,1.17491
4.175,-0.221697
4.175,1.96792
4.174,1.6107
4.174,1.75931
4.172,1.65024
4.168,-0.218275
4.166,-0.314757
4.166,1.70817
4.163,1.56987
4.162,0.574275
4.161,-0.244548
4.161,1.20089
4.16,0.695379
4.16,1.82419
4.159,-0.231594
4.155,1.55448
4.153,1.47322
4.152,1.03998
4.152,1.67001
4.15,0.961812
4.149,-0.0121583
4.149,1.07964
4.149,1.38341
4.148,1.00509
4.144,0.488336
4.142,-0.0502655
4.141,1.71054
4.14,-0.0739943
4.14,1.24362
4.14,1.92364
4.139,-0.242069
4.138,1.79663
4.131,-0.00167767
4.13,-0.257374
4.129,1.7292
4.127,1.32645
4.126,1.53823
4.125,0.917729
4.125,1.24977
4.124,0.797614
4.124,0.908411
4.122,0.190453
4.122,1.16605
4.122,1.91487
4.121,0.84609
4.117,1.85917
4.116,1.51699
4.114,0.370678
4.113,1.55682
4.112,-0.315292
4.109,0.0540764
4.109,0.956751
4.107,1.17006
4.103,-0.15919
4.103,1.36766
4.102,1.83155
4.101,0.42529
4.101,1.8471
4.1,-0.321555
4.099,0.469607
4.097,-0.0343323
4.097,0.378986
4.095,0.775844
4.093,1.15111
4.092,1.4057
4.092,1.6108
4.091,-0.277452
4.09,0.974398
4.088,-0.247182
4.087,-0.317106
4.086,1.89604
4.085,0.503614
4.085,1.28085
4.085,1.51599
4.085,1.83794
4.081,1.20441
4.081,1.91313
4.078,1.78349
4.075,-0.212044
4.073,-0.229882
4.067,1.69238
4.059,-0.299745
4.056,1.26467
4.056,1.78019
4.055,0.912377
4.054,-0.00902606
4.048,1.58461
4.044,-0.253194
4.044,1.51544
4.042,1.48932
4.042,1.89151
4.041,1.26274
4.038,0.149048
4.037,0.705175
4.034,1.2075
4.03,-0.199961
4.029,-0.00654019
4.029,0.52905
4.029,1.85233
4.029,1.89306
4.027,0.747784
4.019,-0.256301
4.016,1.4371
4.016,1.90101
4.014,-0.0620495
4.011,0.383537
4.011,1.287
4.01,-0.496942
4.009,-0.256935
4.009,1.74565
4.008,0.138507
4.008,1.38744
4.008,1.85529
4.007,1.83922
4.005,0.264874
4.004,-0.174417
4.004,1.62561
4.002,1.2208
4.001,1.34172
4.001,1.49204
4,-0.290286
4,0.322024
3.995,1.16858
3.989,-0.0220782
3.989,0.781104
3.989,1.90794
3.986,-0.144616
3.985,1.25903
3.984,1.56072
3.983,0.637458
3.983,1.15035
3.983,1.89936
3.977,1.16239
3.977,1.73422
3.975,1.789
3.973,1.45257
3.972,-0.200964
3.97,1.73372
3.969,1.20759
3.968,1.87197
3.967,1.06547
3.963,-0.205464
3.959,0.624472
3.958,0.602451
3.958,1.31543
3.955,1.52118
3.952,1.63219
3.951,0.737946
3.95,0.771042
3.949,0.200614
3.949,0.751658
3.946,1.57273
3.945,1.49909
3.942,1.33703
3.942,1.42967
3.938,-0.280816
3.937,0.720241
3.932,0.557197
3.925,0.208903
3.922,1.78625
3.918,0.651769
3.917,1.85883
3.916,1.73025
3.915,-0.389617
3.915,1.85531
3.914,1.9234
3.913,1.23249
3.911,1.07201
3.91,-0.389753
3.91,0.630763
3.907,0.578922
3.906,0.426949
3.906,1.72555
3.905,1.66723
3.903,0.669311
3.901,1.34822
3.9,1.51816
3.899,1.21219
3.898,0.17882
3.897,1.91031
3.896,0.990986
3.894,1.64227
3.892,0.577289
3.888,1.07943
3.886,1.63837
3.885,0.401863
3.884,1.59392
3.882,1.80521
3.88,0.399203
3.879,1.65205
3.877,0.302525
3.876,1.61255
3.875,1.49174
3.874,0.699121
3.874,0.90889
3.872,1.22631
3.872,1.87232
3.871,0.700751
3.864,1.33635
3.863,1.74615
3.859,0.664033
3.855,0.790804
3.853,1.86869
3.852,1.20458
3.851,1.239
3.85,1.16404
3.848,1.37357
3.848,1.75382
3.844,-0.257052
3.844,1.49772
3.84,1.64143
3.84,1.76877
3.837,0.130442
3.836,1.02029
3.836,1.68673
3.835,1.64437
3.833,-0.147599
3.833,1.82007
3.832,0.185876
3.83,1.49305
3.829,-0.281722
3.828,-0.203486
3.826,1.83788
3.822,0.308824
3.816,1.62891
3.816,1.69036
3.815,1.85601
3.814,1.68127
3.813,0.222761
3.813,1.58865
3.81,1.30291
3.809,0.944139
3.807,1.24556
3.805,1.73591
3.804,-0.229517
3.802,1.37568
3.801,1.80071
3.799,-0.0139226
3.799,0.730969
3.798,0.951146
3.797,-0.236802
3.796,0.96084
3.796,1.12345
3.794,-0.276032
3.789,-0.0281435
3.786,0.1221
3.786,1.819
3.783,0.482093
3.781,0.0333791
3.781,0.311929
3.781,0.808018
3.78,-0.245077
3.78,0.907788
3.779,-0.249971
3.777,0.190886
3.776,1.27469
3.775,1.47136
3.774,1.80911
3.773,1.38197
3.773,1.8149
3.768,0.894647
3.765,1.65893
3.763,1.48769
3.762,1.32653
3.762,1.68975
3.761,0.838868
3.761,1.68167
3.761,1.84243
3.76,0.829702
3.759,0.157306
3.759,1.8462
3.757,1.1611
3.756,1.34586
3.755,0.918101
3.752,0.766358
3.751,1.71398
3.75,1.47393
3.749,1.66274
3.746,-0.163823
3.742,-0.141932
3.741,0.340378
3.741,1.60643
3.738,0.037526
3.738,0.475653
3.736,0.718078
3.734,0.296283
3.73,-0.0327359
3.728,-0.226781
3.727,-0.225983
3.726,0.512163
3.726,1.3225
3.725,0.979223
3.725,1.53341
3.724,0.494825
3.723,1.02194
3.722,0.673507
3.721,-0.215092
3.721,-0.195375
3.72,1.84284
3.718,0.433371
3.714,-0.214966
3.714,0.796512
3.713,0.366168
3.713,1.61736
3.711,-0.0683122
3.708,0.0851107
3.707,1.02973
3.707,1.06104
3.706,0.135303
3.705,1.30747
3.703,1.04455
3.702,1.35212
3.7,1.67325
3.7,1.72261
3.698,-0.232692
3.698,0.308886
3.698,1.13563
3.698,1.23842
3.698,1.74839
3.698,1.76625
3.697,0.347949
3.696,-0.308711
3.696,-0.232444
3.696,0.355558
3.695,0.0453635
3.692,1.71611
3.69,1.12598
3.687,0.995453
3.687,1.42476
3.68,-0.151782
3.68,0.148638
3.678,0.217694
3.678,0.712189
3.677,-0.239381
3.675,1.68474
3.671,0.690734
3.67,1.64274
3.667,0.671457
3.666,-0.0146312
3.664,-0.237719
3.664,1.72493
3.663,1.72458
3.661,-0.144344
3.661,-0.122738
3.66,0.15239
3.66,0.885057
3.66,1.46055
3.658,-0.331952
3.657,-0.302978
3.657,-0.219435
3.656,1.21116
3.656,1.73454
3.655,1.62958
3.655,1.63596
3.653,-0.228284
3.652,-0.235369
3.652,1.66393
3.651,-0.140966
3.65,1.08763
3.649,0.612008
3.649,1.50487
3.648,-0.239348
3.647,1.31092
3.646,1.22915
3.645,0.91838
3.645,1.78475
3.643,0.0539211
3.642,-0.125696
3.642,-0.0906865
3.641,-0.212566
3.64,1.42287
3.639,-0.247738
3.638,-0.20427
3.638,1.35232
3.637,1.51313
3.634,-0.456949
3.634,-0.206447
3.634,1.31665
3.632,0.134847
3.63,-0.189529
3.624,0.383248
3.621,0.520201
3.619,-0.224148
3.619,1.47105
3.618,-0.24084
3.618,0.972166
3.618,1.57366
3.617,-0.183767
3.617,1.00421
3.614,-0.212831
3.614,0.270803
3.614,1.62914
3.611,-0.179702
3.611,0.526646
3.611,1.16625
3.61,-0.2163
3.608,-0.239677
3.606,1.69994
3.605,-0.241287
3.605,0.818139
3.604,-0.230976
3.603,1.64558
3.601,-0.211832
3.601,0.64818
3.599,1.38791
3.598,-0.264023
3.596,0.0460775
3.596,0.754743
3.594,0.928541
3.591,-0.251346
3.59,1.1372
3.589,1.80132
3.582,1.63062
3.581,0.709492
3.579,1.52911
3.577,-0.208679
3.576,1.4714
3.575,-0.232265
3.572,0.196114
3.572,0.608898
3.572,1.24002
3.57,1.75898
3.57,1.78507
3.569,1.07795
3.568,-0.223689
3.568,1.37819
3.566,1.79063
3.565,0.837683
3.565,1.03701
3.563,1.57375
3.562,-0.2405
3.562,1.69243
3.559,1.56034
3.558,1.19611
3.555,0.200985
3.555,1.34704
3.552,1.32802
3.552,1.73938
3.551,0.939114
3.55,1.76762
3.544,1.28608
3.543,1.46226
3.542,1.03552
3.541,1.23972
3.538,1.69292
3.536,1.35964
3.536,1.7335
3.534,0.495686
3.534,1.24484
3.534,1.31515
3.534,1.77775
3.533,1.3859
3.53,-0.273974
3.529,0.661811
3.529,1.44923
3.526,1.19528
3.523,0.147866
3.523,1.14329
3.514,-0.351302
3.513,1.72681
3.511,1.41843
3.51,1.17513
3.509,1.75633
3.507,1.47479
3.504,0.0505653
3.504,1.68106
3.502,-0.147651
3.5,1.4778
3.499,1.71444
3.497,1.70537
3.496,1.35117
3.496,1.42584
3.496,1.70404
3.494,-0.235288
3.493,1.73556
3.492,-0.18155
3.492,0.719692
3.492,0.836946
3.488,0.357326
3.488,1.33201
3.486,0.505234
3.485,-0.242403
3.483,-0.189445
3.482,0.482458
3.481,1.51092
3.481,1.52698
3.48,-0.243834
3.478,0.392227
3.478,1.24086
3.478,1.76674
3.476,0.707327
3.476,1.65224
3.475,0.48831
3.473,1.603
3.472,-0.215858
3.472,1.27585
3.469,0.981824
3.468,0.475978
3.467,0.669795
3.467,1.52594
3.466,0.748947
3.461,1.50525
3.46,0.969429
3.459,-0.0516414
3.457,-0.17166
3.456,-0.265778
3.456,1.28936
3.455,1.75502
3.454,0.737532
3.453,0.0644927
3.452,1.74875
3.451,1.46488
3.449,1.38875
3.448,1.31645
3.444,-0.225503
3.443,0.704524
3.443,1.67897
3.441,1.55473
3.438,0.387901
3.433,1.26627
3.432,1.73527
3.428,-0.201576
3.427,1.18773
3.426,-0.298767
3.425,-0.244119
3.424,1.24131
3.421,0.737667
3.42,-0.226971
3.418,0.458083
3.418,1.73349
3.417,-0.0540327
3.416,1.59759
3.415,0.0368124
3.411,1.51572
3.41,1.18156
3.409,1.63793
3.408,-0.16853
3.408,1.15467
3.406,1.33153
3.404,-0.249903
3.404,0.0484977
3.404,1.69872
3.402,0.176552
3.392,1.74438
3.389,1.53191
3.387,-0.331567
3.387,0.0429755
3.385,1.52769
3.385,1.53713
3.384,0.95712
3.382,0.134426
3.382,0.767433
3.382,1.52498
3.381,0.241377
3.38,1.23081
3.374,1.53864
3.372,1.35306
3.371,1.41336
3.37,1.30354
3.37,1.77565
3.369,1.29734
3.367,0.364944
3.365,0.971132
3.363,1.57464
3.361,-0.215304
3.361,0.910483
3.352,0.94661
3.348,-0.279297
3.345,0.447686
3.345,0.745231
3.343,1.40433
3.343,1.74151
3.341,-0.223898
3.339,-0.352123
3.339,1.25011
3.337,0.0140325
3.334,-0.261864
3.334,-0.158865
3.334,0.913425
3.334,1.67958
3.333,1.42286
3.33,-0.226349
3.33,-0.130801
3.33,-0.0747438
3.328,-0.186754
3.326,0.64582
3.324,-0.0540489
3.321,0.488578
3.321,1.32556
3.314,0.682839
3.314,1.54672
3.31,0.44157
3.309,-0.275044
3.309,1.12522
3.309,1.42469
3.305,1.71908
3.303,0.795814
3.302,1.27711
3.3,-0.0745779
3.299,1.38553
3.292,-0.241695
3.291,1.70137
3.29,-0.24913
3.288,0.385165
3.287,0.100622
3.287,0.427468
3.285,1.07416
3.282,1.33726
3.282,1.59619
3.278,-0.20723
3.276,-0.241695
3.273,-0.233571
3.271,1.68686
3.27,-0.183046
3.268,-0.188902
3.267,1.46356
3.266,1.457
3.265,-0.114736
3.263,-0.264965
3.263,0.985647
3.261,1.49411
3.261,1.62808
3.258,1.04776
3.257,0.934837
3.257,1.00145
3.257,1.53143
3.255,-0.130069
3.253,1.56623
3.25,1.43575
3.248,0.84564
3.244,1.34735
3.243,1.15459
3.243,1.2549
3.243,1.35154
3.242,0.9282
3.242,1.50502
3.241,1.00859
3.241,1.4235
3.24,0.21707
3.24,1.35187
3.239,0.871618
3.239,1.36707
3.236,0.26957
3.236,1.54488
3.235,-0.215568
3.234,1.43046
3.233,0.990631
3.23,-0.224719
3.23,0.0993266
3.23,1.05946
3.228,1.45839
3.227,1.10764
3.227,1.34555
3.226,-0.28637
3.224,1.73089
3.222,1.33294
3.221,1.24283
3.218,1.46154
3.216,1.12461
3.214,1.05578
3.212,0.725806
3.211,-0.0275244
3.211,1.54706
3.211,1.55664
3.207,1.32831
3.206,-0.279536
3.205,0.298633
3.205,1.46147
3.204,1.07406
3.203,1.40436
3.202,0.557165
3.202,1.71868
3.2,1.59264
3.199,1.08922
3.195,0.720548
3.193,-0.239176
3.193,1.43751
3.18,1.42375
3.172,1.05611
3.167,1.6678
3.165,1.67
3.162,-0.329926
3.162,1.22701
3.159,1.70468
3.158,1.58428
3.157,1.50842
3.156,1.45064
3.155,-0.315789
3.152,-0.265355
3.152,1.41544
3.151,1.36448
3.15,1.03474
3.149,1.68377
3.147,-0.201498
3.145,0.0458098
3.141,-0.240349
3.14,-0.222405
3.139,-0.219431
3.139,0.264994
3.138,-0.224597
3.138,0.899538
3.138,1.65956
3.137,0.80654
3.136,0.152707
3.129,-0.231383
3.129,1.63371
3.128,1.3101
3.127,0.903074
3.126,0.585999
3.125,0.773786
3.124,1.35073
3.12,-0.230283
3.12,1.68539
3.118,1.52785
3.115,1.49991
3.114,-0.288971
3.112,-0.221553
3.112,1.58828
3.1,1.26181
3.098,0.926054
3.097,1.45033
3.095,1.6084
3.094,1.50451
3.093,0.473107
3.093,1.60137
3.092,0.651846
3.087,0.196616
3.08,-0.242897
3.079,-0.224727
3.078,0.629372
3.078,1.55148
3.077,-0.254592
3.077,1.0033
3.076,-0.101305
3.075,1.00338
3.075,1.58602
3.071,-0.234947
3.071,0.315387
3.071,1.50049
3.071,1.62508
3.059,-0.286142
3.058,1.05354
3.053,-0.232473
3.048,-0.229057
3.045,1.60668
3.043,1.55306
3.043,1.58156
3.043,1.60505
3.042,1.67029
3.04,-0.240531
3.039,-0.217937
3.037,1.59451
3.035,0.950238
3.032,0.306836
3.028,1.41252
3.026,1.62371
3.025,0.753041
3.024,-0.229523
3.023,1.2824
3.022,0.781605
3.022,1.43316
3.022,1.43529
3.02,-0.22263
3.02,0.116414
3.02,0.222086
3.017,-0.275094
3.013,1.33908
3.013,1.62945
3.011,0.887722
3.011,1.63023
3.006,1.6774
3.002,-0.279992
3.001,0.90117
3,1.15945
2.998,1.44305
2.997,1.10278
2.996,1.59415
2.995,0.62674
2.993,1.51583
2.991,1.46904
2.986,-0.23152
2.986,0.930886
2.985,-0.287575
2.982,-0.180203
2.982,-0.114305
2.982,1.46103
2.981,1.54468
2.979,0.530228
2.978,-0.289819
2.976,1.32285
2.972,1.36585
2.97,-0.219391
2.968,0.441905
2.968,1.15328
2.965,-0.278376
2.96,0.347165
2.96,1.4271
2.956,-0.0961912
2.956,0.924532
2.952,-0.309838
2.952,1.31051
2.948,0.143504
2.948,1.55076
2.948,1.57933
2.947,0.373418
2.947,0.945028
2.946,0.0643757
2.943,-0.230589
2.943,1.57131
2.941,-0.22223
2.938,-0.222755
2.936,1.28443
2.922,0.00750445
2.921,0.426087
2.92,0.841012
2.919,1.39456
2.918,0.932517
2.915,1.45263
2.912,-0.227419
2.912,-0.194693
2.912,-0.0173064
2.912,0.276571
2.911,0.89641
2.911,1.52682
2.909,0.771605
2.903,1.53821
2.901,-0.2764
2.9,-0.240247
2.899,1.12712
2.899,1.34573
2.897,0.21982
2.896,-0.24058
2.896,1.41682
2.891,-0.0980819
